title_y,num_correct,num_incorrect,accuracy,accuracy_group,installation_id,game_session_y
Cauldron Filler (Assessment),1,6,0.14285714285714285,1,4ff1d5bb,35614ab98b4b3606
Bird Measurer (Assessment),1,4,0.2,1,4ff1d5bb,41849bb0f247eaca
Cart Balancer (Assessment),0,5,0.0,0,4ff1d5bb,c4dec107fdee2890
Bird Measurer (Assessment),0,1,0.0,0,4ffca9fc,1e93b2855a6afcec
Cart Balancer (Assessment),0,1,0.0,0,4ffde700,1bba25d1085e944a
Chest Sorter (Assessment),0,5,0.0,0,501373e2,bdb1e2380191f779
Cart Balancer (Assessment),1,0,1.0,3,501373e2,c14493dd6b1a91c9
Cauldron Filler (Assessment),1,0,1.0,3,501373e2,cf96d6f1333c28fe
Cauldron Filler (Assessment),1,3,0.25,1,502f973f,3e25abf3decb9526
Cart Balancer (Assessment),1,2,0.3333333333333333,1,50373520,237b211c6ef06bd6
Mushroom Sorter (Assessment),1,1,0.5,2,50373520,849671af6d34290e
Cauldron Filler (Assessment),1,0,1.0,3,50373520,98215d69d2dde6be
Bird Measurer (Assessment),1,3,0.25,1,50373520,fce3754ccbe5eb2b
Cart Balancer (Assessment),1,0,1.0,3,503c1a79,3c991e1d13f96f92
Mushroom Sorter (Assessment),1,1,0.5,2,503c1a79,e500c340a7716064
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,505c0a39,ce8d017e891c00d2
Chest Sorter (Assessment),0,2,0.0,0,50633b1a,e475b92938f15a08
Cart Balancer (Assessment),1,1,0.5,2,506a27e6,771ac6e01489eb0f
Chest Sorter (Assessment),0,5,0.0,0,506a27e6,c1db82f5e2076e98
Cauldron Filler (Assessment),1,1,0.5,2,506a27e6,da6b463e0a97a137
Chest Sorter (Assessment),1,0,1.0,3,508723ed,65162afb5418c201
Cart Balancer (Assessment),1,0,1.0,3,508723ed,69639b33134a2158
Cauldron Filler (Assessment),1,0,1.0,3,508723ed,6ed16dff44d9b296
Mushroom Sorter (Assessment),1,0,1.0,3,508723ed,884bd1aaf21bc030
Bird Measurer (Assessment),1,8,0.1111111111111111,1,508723ed,b561b0d610f6d5ee
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,509add71,24616707df683860
Cart Balancer (Assessment),1,1,0.5,2,509add71,49ad30dae1f2817c
Chest Sorter (Assessment),0,2,0.0,0,509add71,6d1070ae3b1d782c
Mushroom Sorter (Assessment),1,0,1.0,3,509add71,ac3ace3c74628c18
Bird Measurer (Assessment),1,2,0.3333333333333333,1,509add71,bb06de57377d501c
Cart Balancer (Assessment),0,1,0.0,0,50a5f350,ce5b548e73435b32
Cauldron Filler (Assessment),1,0,1.0,3,50c49551,2950bec21213c9a9
Cart Balancer (Assessment),1,0,1.0,3,50c57027,6199dd57a6644cbd
Chest Sorter (Assessment),1,4,0.2,1,50c57027,8a28b7c5ad2d6d1b
Cauldron Filler (Assessment),1,0,1.0,3,50e767ea,98f71a210b65a6ab
Cart Balancer (Assessment),1,1,0.5,2,50f3b41e,0da3a5d1c55a70bb
Chest Sorter (Assessment),1,1,0.5,2,50f3b41e,5bc207753f0b3952
Mushroom Sorter (Assessment),1,0,1.0,3,50f3b41e,5daaefb7ff952869
Bird Measurer (Assessment),1,10,0.09090909090909093,1,50f3b41e,9843b44b0150fb76
Cauldron Filler (Assessment),1,0,1.0,3,50fbc866,3676f8dfdd5d8b01
Mushroom Sorter (Assessment),0,2,0.0,0,51150989,468a210635547a10
Bird Measurer (Assessment),0,7,0.0,0,51150989,4e785271d3794975
Cart Balancer (Assessment),1,1,0.5,2,5115d8a9,1a6eaf76a24fa280
Chest Sorter (Assessment),0,1,0.0,0,5115d8a9,970cce7aef00f395
Cart Balancer (Assessment),1,1,0.5,2,512eba06,17d8e71b9bc65611
Bird Measurer (Assessment),0,21,0.0,0,512eba06,2db474ee41f80235
Chest Sorter (Assessment),0,35,0.0,0,512eba06,5eb9b984a8acf7d3
Mushroom Sorter (Assessment),1,1,0.5,2,512eba06,69096159bd4a7773
Cauldron Filler (Assessment),1,3,0.25,1,512eba06,91768a49fe378ef9
Cart Balancer (Assessment),1,0,1.0,3,515be301,3f986248bc3a57fa
Mushroom Sorter (Assessment),1,0,1.0,3,51809af5,44ce561095790c32
Bird Measurer (Assessment),0,23,0.0,0,51809af5,532c312a5c1b912e
Cart Balancer (Assessment),1,1,0.5,2,51809af5,6662b71c114c2b00
Cart Balancer (Assessment),1,0,1.0,3,518a3f1f,23747e93d8cfe6a5
Chest Sorter (Assessment),0,4,0.0,0,518a3f1f,3b7bfee99468677d
Mushroom Sorter (Assessment),0,1,0.0,0,518a3f1f,ad55c03dcf7393ee
Bird Measurer (Assessment),1,3,0.25,1,518a3f1f,c471a31dcd9d4c20
Cauldron Filler (Assessment),1,3,0.25,1,518a3f1f,e9ce6069b5c6684e
Chest Sorter (Assessment),1,2,0.3333333333333333,1,518d2509,5c9e897e4bb4aac7
Bird Measurer (Assessment),1,1,0.5,2,518d2509,7e07d14c3cc4ef50
Cauldron Filler (Assessment),1,0,1.0,3,518d2509,8a27ca96e6922f92
Mushroom Sorter (Assessment),1,0,1.0,3,518d2509,a22c609fd6dfed1a
Bird Measurer (Assessment),0,3,0.0,0,51950157,2717c7e3a4190ce8
Cauldron Filler (Assessment),1,0,1.0,3,51950157,fa275d95cd17c963
Chest Sorter (Assessment),0,4,0.0,0,51aefc79,6f59ac1d88531976
Mushroom Sorter (Assessment),1,0,1.0,3,51c8c346,9006e294fbe8b74c
Cauldron Filler (Assessment),1,0,1.0,3,51c8c346,c7b15519da5e6e58
Chest Sorter (Assessment),1,5,0.16666666666666666,1,51e81753,433a86d334269808
Bird Measurer (Assessment),1,1,0.5,2,51e81753,66218c02d81dbe08
Cauldron Filler (Assessment),1,0,1.0,3,51e81753,68dce688b49b1885
Mushroom Sorter (Assessment),0,2,0.0,0,51e81753,9a8e37001f3a8008
Cart Balancer (Assessment),1,1,0.5,2,51e81753,c842723d4e028f87
Bird Measurer (Assessment),0,20,0.0,0,51eaac51,9fd32aab0dce629f
Chest Sorter (Assessment),0,1,0.0,0,51eaac51,d0ff291f75f4049c
Cart Balancer (Assessment),0,10,0.0,0,51eaac51,f64b40e718051816
Chest Sorter (Assessment),1,0,1.0,3,51f0924c,221074eef693e944
Cart Balancer (Assessment),1,0,1.0,3,51f0924c,a02a2465b0e1e24b
Mushroom Sorter (Assessment),1,0,1.0,3,52055310,4c84f13ce902977d
Bird Measurer (Assessment),1,1,0.5,2,52055310,60af2ac17222eea7
Cauldron Filler (Assessment),1,0,1.0,3,52055310,80f65c358d5d737b
Cart Balancer (Assessment),1,0,1.0,3,52055310,9fc5f0ed54d7f7ee
Chest Sorter (Assessment),1,1,0.5,2,52055310,dc7d73aa8328ef67
Cart Balancer (Assessment),1,0,1.0,3,5218910d,14ca35676c8b1424
Chest Sorter (Assessment),0,5,0.0,0,5218910d,23117808f262a920
Cauldron Filler (Assessment),1,0,1.0,3,5218910d,53fa2e80d78350f3
Bird Measurer (Assessment),1,2,0.3333333333333333,1,5218910d,7f9edff5f54789d3
Mushroom Sorter (Assessment),1,0,1.0,3,5218910d,f71ea41babb2c8e1
Cauldron Filler (Assessment),0,1,0.0,0,523082ff,70aec29dede00f71
Mushroom Sorter (Assessment),1,3,0.25,1,5232c68b,0bf9532865c75674
Cart Balancer (Assessment),1,2,0.3333333333333333,1,5232c68b,20f205f247742663
Chest Sorter (Assessment),0,3,0.0,0,5232c68b,2acc86c52a3236d0
Bird Measurer (Assessment),0,3,0.0,0,5232c68b,79eeaf95c9306089
Cauldron Filler (Assessment),1,1,0.5,2,5232c68b,c361b0f2d77a48f5
Mushroom Sorter (Assessment),0,3,0.0,0,524e8ffd,5aa942cae9048c85
Chest Sorter (Assessment),0,3,0.0,0,525091ae,7b097272c957846f
Chest Sorter (Assessment),0,1,0.0,0,52518080,00bb557d6dddb706
Cart Balancer (Assessment),1,0,1.0,3,52518080,74b189652b70584a
Cauldron Filler (Assessment),0,1,0.0,0,52518080,8f3f612d18f07618
Mushroom Sorter (Assessment),1,4,0.2,1,52518080,a373dac6db6d9177
Cart Balancer (Assessment),1,0,1.0,3,525d14d8,4b51c0d9b60fbeb5
Mushroom Sorter (Assessment),1,0,1.0,3,525d14d8,a18325d88e2a7a6d
Cart Balancer (Assessment),1,0,1.0,3,5264c0d3,28723e9fa6ee5869
Bird Measurer (Assessment),1,2,0.3333333333333333,1,5264c0d3,6382e2b511e16d90
Chest Sorter (Assessment),0,9,0.0,0,5264c0d3,6579a4a477a459e2
Mushroom Sorter (Assessment),1,1,0.5,2,5264c0d3,94f7c2773e4d3338
Cauldron Filler (Assessment),1,1,0.5,2,5264c0d3,c625dd6e794a67aa
Chest Sorter (Assessment),0,10,0.0,0,52719bfa,33452c4d98895dea
Cauldron Filler (Assessment),1,0,1.0,3,52719bfa,44b260f236147b8d
Bird Measurer (Assessment),1,1,0.5,2,52719bfa,89fe814d36f71681
Mushroom Sorter (Assessment),1,0,1.0,3,52719bfa,cf4508b75777db90
Chest Sorter (Assessment),1,1,0.5,2,52761bad,1085702e44c4819b
Cart Balancer (Assessment),1,0,1.0,3,52761bad,74fa4384e0e8ab47
Bird Measurer (Assessment),1,1,0.5,2,52761bad,7aad1ccb78cd9cd7
Mushroom Sorter (Assessment),1,0,1.0,3,52761bad,cad297cfe940d15f
Cart Balancer (Assessment),1,0,1.0,3,5276b288,1defa2d3f7e49535
Mushroom Sorter (Assessment),1,0,1.0,3,5276b288,cecbf9a69d8d86a9
Mushroom Sorter (Assessment),1,0,1.0,3,52a67a5d,149a50a16fe7b3fb
Bird Measurer (Assessment),0,4,0.0,0,52a93977,4e2102ddc85ba4c5
Mushroom Sorter (Assessment),1,0,1.0,3,52a93977,7257edfe7916f1a3
Cauldron Filler (Assessment),0,1,0.0,0,52a93977,fa3296234d8bca93
Cauldron Filler (Assessment),1,1,0.5,2,52abfc62,a5b6a10dd958fe3e
Mushroom Sorter (Assessment),1,1,0.5,2,52abfc62,ff109df1ab9e23cd
Cauldron Filler (Assessment),1,0,1.0,3,52b1bda7,1458a06c771bac11
Cart Balancer (Assessment),1,0,1.0,3,52b1bda7,245209e0ae8736b3
Chest Sorter (Assessment),1,0,1.0,3,52b1bda7,2ec85722424a3731
Mushroom Sorter (Assessment),1,0,1.0,3,52b1bda7,fa135d27484a32fd
Cauldron Filler (Assessment),1,1,0.5,2,52cbb26b,57fd0399174eaa55
Chest Sorter (Assessment),0,2,0.0,0,52cbb26b,c9bf2561c1c8268e
Chest Sorter (Assessment),1,2,0.3333333333333333,1,52d0c0c7,3737a8ba86a3d219
Cart Balancer (Assessment),1,0,1.0,3,52d0c0c7,7fd9609175e1f5a4
Cauldron Filler (Assessment),1,0,1.0,3,52d0c0c7,813edbb6d2dd945c
Bird Measurer (Assessment),1,6,0.14285714285714285,1,52d0c0c7,fbdf2aa02b9f9fad
Bird Measurer (Assessment),1,10,0.09090909090909093,1,52d6de32,45b88e2b548aac72
Chest Sorter (Assessment),0,2,0.0,0,52d6de32,47323a29e2205306
Cauldron Filler (Assessment),1,0,1.0,3,52d6de32,571788db6c22865c
Cauldron Filler (Assessment),1,0,1.0,3,52f3688e,9ab99bbb09108c15
Mushroom Sorter (Assessment),0,2,0.0,0,52f9769b,00f441279bfaa87c
Mushroom Sorter (Assessment),0,1,0.0,0,52f9d617,46b629f044624477
Cauldron Filler (Assessment),1,0,1.0,3,52f9d617,a31e02229bd007af
Chest Sorter (Assessment),1,2,0.3333333333333333,1,52f9d617,a941904c48e78577
Cart Balancer (Assessment),1,2,0.3333333333333333,1,52f9d617,c339978f91e05d11
Bird Measurer (Assessment),1,2,0.3333333333333333,1,52f9d617,e733697ffe757979
Cart Balancer (Assessment),1,0,1.0,3,52fb5f02,3d4447c436ad2d13
Chest Sorter (Assessment),1,3,0.25,1,52fb5f02,bb6f0b99b88814c4
Chest Sorter (Assessment),0,6,0.0,0,53083f20,09184b07669971b9
Cart Balancer (Assessment),1,0,1.0,3,53083f20,64577f490560bba5
Cauldron Filler (Assessment),1,0,1.0,3,53083f20,9c9dc8ef7d2a6c27
Bird Measurer (Assessment),1,1,0.5,2,53083f20,b711bbf16016a5a9
Bird Measurer (Assessment),1,3,0.25,1,530baba5,27de1fbcd317c76d
Mushroom Sorter (Assessment),0,1,0.0,0,533d6d85,f1013b8bfab84d20
Mushroom Sorter (Assessment),1,0,1.0,3,53411bce,223cb0a8d42d0ff0
Chest Sorter (Assessment),0,1,0.0,0,53411bce,6e0f171169ef46d7
Cart Balancer (Assessment),1,0,1.0,3,53411bce,db18867e1579191a
Bird Measurer (Assessment),0,3,0.0,0,53411bce,eb9d4730e0175ba3
Chest Sorter (Assessment),0,5,0.0,0,5344976b,7bc1417c1703dc5c
Mushroom Sorter (Assessment),0,3,0.0,0,5344976b,b50a381c4292ef73
Cauldron Filler (Assessment),1,1,0.5,2,534a7944,81a392bc551d6c47
Chest Sorter (Assessment),1,0,1.0,3,534a7944,9ae494e7c12ab77b
Bird Measurer (Assessment),1,0,1.0,3,534a7944,d115290348bd0764
Mushroom Sorter (Assessment),1,0,1.0,3,534a7944,f55fb574c84e6c31
Cart Balancer (Assessment),1,1,0.5,2,534a7944,fc5c665d8503b159
Cart Balancer (Assessment),1,2,0.3333333333333333,1,534d42ed,e4a3cc4c177763e9
Chest Sorter (Assessment),0,9,0.0,0,535c6423,206aa4c8b05c8c4a
Bird Measurer (Assessment),1,1,0.5,2,535c6423,2ff1f8469d01c229
Mushroom Sorter (Assessment),1,0,1.0,3,535c6423,72668a98e041bd3d
Cart Balancer (Assessment),1,0,1.0,3,535c6423,9be881834e4d0c9a
Chest Sorter (Assessment),1,0,1.0,3,53613260,2d5acf8f381fe33f
Mushroom Sorter (Assessment),1,0,1.0,3,53613260,3b5fc5a72798f33c
Cart Balancer (Assessment),1,1,0.5,2,53613260,9d64f706c0c750dd
Cauldron Filler (Assessment),1,0,1.0,3,53613260,dd614418cadfd09c
Chest Sorter (Assessment),0,1,0.0,0,53858b6a,2647fe4224dd3e2f
Cart Balancer (Assessment),1,2,0.3333333333333333,1,53858b6a,8b82a92045110fce
Bird Measurer (Assessment),1,4,0.2,1,53858b6a,e0e62e3fb1470ac8
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,53858b6a,ffe9dd5aa0bf9231
Cauldron Filler (Assessment),1,0,1.0,3,53b23eb8,447c324850acd9f0
Cart Balancer (Assessment),1,1,0.5,2,53b23eb8,48d289b2147d3bfd
Chest Sorter (Assessment),0,5,0.0,0,53b23eb8,6a2232d26be3ff3c
Cauldron Filler (Assessment),0,1,0.0,0,53b3875d,46e466e4205cf3bc
Bird Measurer (Assessment),0,4,0.0,0,53b3875d,af3545c11e8f1c80
Chest Sorter (Assessment),0,5,0.0,0,53b3875d,bbbd3ac2773f2346
Mushroom Sorter (Assessment),1,1,0.5,2,53b3875d,dc672ef903098f00
Cart Balancer (Assessment),0,7,0.0,0,53b3875d,e585ea619fd0dc6c
Mushroom Sorter (Assessment),1,1,0.5,2,53bfa190,2fff0841e51a6f9d
Cauldron Filler (Assessment),1,0,1.0,3,53c44c05,0bb852c58293a784
Chest Sorter (Assessment),0,2,0.0,0,53c7a93d,963cb36ca356869f
Cart Balancer (Assessment),1,0,1.0,3,53c7a93d,d553f252a8e6e90d
Cauldron Filler (Assessment),1,3,0.25,1,53e3a945,031230891cc5c1a0
Bird Measurer (Assessment),0,2,0.0,0,53e3a945,039d8c3899e7ab01
Cart Balancer (Assessment),0,2,0.0,0,53e3a945,69f23a873668615d
Chest Sorter (Assessment),0,7,0.0,0,53e3a945,71e623f20af02a55
Mushroom Sorter (Assessment),1,7,0.125,1,53e3a945,8cbca90d817cbad6
Bird Measurer (Assessment),0,5,0.0,0,53f2bbfd,5ff2fbcd82542ad0
Mushroom Sorter (Assessment),0,3,0.0,0,53f2bbfd,b785ef31c4e97b1b
Chest Sorter (Assessment),0,2,0.0,0,543c8382,03dc2e71f08d8163
Bird Measurer (Assessment),0,18,0.0,0,543c8382,5f3b10c0e14f5f0f
Mushroom Sorter (Assessment),1,0,1.0,3,543c8382,6f4fb13aa7f5363f
Cart Balancer (Assessment),1,4,0.2,1,543c8382,cfdb2b190799e7f5
Bird Measurer (Assessment),1,0,1.0,3,54413e4a,79fd80520e73af40
Cauldron Filler (Assessment),1,0,1.0,3,54413e4a,859997e9903ac516
Bird Measurer (Assessment),1,1,0.5,2,546bc6fc,081ff556c5a9e5ad
Cauldron Filler (Assessment),1,0,1.0,3,546bc6fc,9f002655f69582f0
Mushroom Sorter (Assessment),1,0,1.0,3,546bc6fc,e54499d9805d1720
Cart Balancer (Assessment),1,1,0.5,2,5471f682,1efa8e997e7e5553
Bird Measurer (Assessment),1,13,0.07142857142857142,1,5471f682,7007a1b569252fb0
Mushroom Sorter (Assessment),1,0,1.0,3,5471f682,a2d87df29ab91037
Chest Sorter (Assessment),1,0,1.0,3,5471f682,fe6d8d04a4b77804
Cart Balancer (Assessment),1,0,1.0,3,54752410,578246b5001c88b2
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,54752410,605a96d97a62df62
Mushroom Sorter (Assessment),1,1,0.5,2,54752410,73cbcae2b76bb5fe
Bird Measurer (Assessment),1,2,0.3333333333333333,1,54752410,91f51d2984223f9c
Cart Balancer (Assessment),1,0,1.0,3,5484f705,45e3cbf5a097696c
Chest Sorter (Assessment),0,1,0.0,0,5484f705,699e5932bffcb910
Bird Measurer (Assessment),1,0,1.0,3,549cd3e0,c5d2a8abad4e8bff
Cauldron Filler (Assessment),1,0,1.0,3,54b76deb,1b4949aeea5fc61e
Chest Sorter (Assessment),0,4,0.0,0,54cd915c,1ccfc48dd8cd7b58
Cart Balancer (Assessment),1,0,1.0,3,54cd915c,2988cb3d9bb50dd6
Mushroom Sorter (Assessment),1,0,1.0,3,54cd915c,a254a986d8fad920
Cauldron Filler (Assessment),1,0,1.0,3,54cd915c,b8cdfa5ac32284ae
Mushroom Sorter (Assessment),1,0,1.0,3,54d91d26,b201418d2433d2dd
Cauldron Filler (Assessment),1,0,1.0,3,54d91d26,fff441b089d7b1ef
Cart Balancer (Assessment),1,0,1.0,3,54dbc8c7,a17f209579b8be4b
Mushroom Sorter (Assessment),1,0,1.0,3,54eab980,26edda24a1c96cbf
Cauldron Filler (Assessment),1,1,0.5,2,54eab980,6a97965d3c2939a5
Bird Measurer (Assessment),1,1,0.5,2,54eab980,f6c1b87a7724ec57
Cauldron Filler (Assessment),1,0,1.0,3,550ea542,93ce7c67c4ef009f
Cart Balancer (Assessment),1,0,1.0,3,550ea542,d490573db4a9f17d
Bird Measurer (Assessment),0,12,0.0,0,551aa30d,1ba00c98a066dfbd
Cart Balancer (Assessment),1,1,0.5,2,551aa30d,3badfbf2caf4ad44
Chest Sorter (Assessment),0,10,0.0,0,551aa30d,46d466836251194e
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,551aa30d,c90150261d2d762e
Cauldron Filler (Assessment),1,3,0.25,1,551aa30d,ce5817b59918b6a1
Chest Sorter (Assessment),0,1,0.0,0,55438529,6aa5c3f4b26de9dd
Bird Measurer (Assessment),0,7,0.0,0,55450625,3cf86f01a1e409e9
Chest Sorter (Assessment),0,1,0.0,0,55450625,3fc9c8cbb777f6d9
Mushroom Sorter (Assessment),0,1,0.0,0,55450625,7240f929cecdaa5c
Cart Balancer (Assessment),0,2,0.0,0,55450625,80fcd383f52dca53
Cauldron Filler (Assessment),0,1,0.0,0,55450625,f072781bb1232d86
Cauldron Filler (Assessment),0,49,0.0,0,554e670c,8b1586897219441f
Cart Balancer (Assessment),1,0,1.0,3,554fc65a,3c96c025b64f4bd9
Chest Sorter (Assessment),0,1,0.0,0,554fc65a,70e401e4086e1864
Cauldron Filler (Assessment),1,1,0.5,2,554fc65a,cb85d0a8cf097a40
Mushroom Sorter (Assessment),1,0,1.0,3,55504fe9,b1ee4703470630da
Mushroom Sorter (Assessment),1,0,1.0,3,5560bc97,3d57d34ff5d4e341
Bird Measurer (Assessment),1,1,0.5,2,5560bc97,48a5d26b13ed0b52
Cart Balancer (Assessment),1,0,1.0,3,5560bc97,a38d6cccea1f2f7c
Chest Sorter (Assessment),1,1,0.5,2,5560bc97,b9763d4e5acbc5d9
Cauldron Filler (Assessment),1,0,1.0,3,55617f16,769e18aa728f33b5
Chest Sorter (Assessment),1,1,0.5,2,55617f16,99bcf925398f076f
Cart Balancer (Assessment),1,1,0.5,2,55742a1e,0b8f518bcfd191ea
Chest Sorter (Assessment),0,2,0.0,0,55742a1e,2a02ce1279f86e05
Cauldron Filler (Assessment),0,1,0.0,0,55742a1e,888e26364367ddab
Bird Measurer (Assessment),0,5,0.0,0,55742a1e,8ebffff07209958a
Mushroom Sorter (Assessment),0,5,0.0,0,55742a1e,9d9fcf9b3f832ccb
Cauldron Filler (Assessment),0,2,0.0,0,559e5434,1d9a72187531db42
Cart Balancer (Assessment),1,1,0.5,2,559e5434,24c495c25ed34baa
Bird Measurer (Assessment),0,1,0.0,0,559e5434,920c63ad55b4ebc9
Chest Sorter (Assessment),0,6,0.0,0,559e5434,a5213c9d254319dd
Mushroom Sorter (Assessment),0,1,0.0,0,559e5434,bde91b7a94d3f645
Chest Sorter (Assessment),0,2,0.0,0,55a040e7,23f9dd354fd92f14
Bird Measurer (Assessment),1,0,1.0,3,55a040e7,2e0f395996078c58
Cart Balancer (Assessment),1,2,0.3333333333333333,1,55a040e7,e65a3cc519f9ad80
Mushroom Sorter (Assessment),1,0,1.0,3,55b2791d,5b351d50e5aa7dbc
Cauldron Filler (Assessment),1,1,0.5,2,55b2791d,9442291cc2bbf0cf
Cart Balancer (Assessment),1,1,0.5,2,55b2791d,9b0cfc86c2ba09b5
Bird Measurer (Assessment),1,2,0.3333333333333333,1,55b2791d,a537d8788dafad30
Chest Sorter (Assessment),0,7,0.0,0,55baa820,419ca2ffc27d4322
Cart Balancer (Assessment),1,0,1.0,3,55baa820,517cc98649e1dd5e
Mushroom Sorter (Assessment),1,0,1.0,3,55baa820,85d756fce481c362
Bird Measurer (Assessment),1,1,0.5,2,55baa820,a0fc0e6c6cc16015
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,55baa820,e40a5e533fb5b63e
Cart Balancer (Assessment),1,2,0.3333333333333333,1,55bea02b,d5573094f07883bf
Mushroom Sorter (Assessment),1,0,1.0,3,55dd152a,67bc390565e197ac
Cart Balancer (Assessment),1,0,1.0,3,55dd152a,8097ca5ab468bb7a
Mushroom Sorter (Assessment),1,0,1.0,3,55ed3f08,b9112e2c4bbee57b
Cart Balancer (Assessment),0,2,0.0,0,55ef8814,a446f80f600cec6c
Bird Measurer (Assessment),1,0,1.0,3,55fc4929,1e11e81ae90073f7
Cart Balancer (Assessment),1,0,1.0,3,55fc4929,4d307dcdccca1eb0
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,55fdf49f,0014daa1d3e26eb2
Bird Measurer (Assessment),1,7,0.125,1,55fdf49f,1ed981c33fa0a6a5
Cart Balancer (Assessment),1,0,1.0,3,55fdf49f,321ffbb0ec6aa313
Chest Sorter (Assessment),0,6,0.0,0,55fdf49f,65f3822d37a9f29e
Cauldron Filler (Assessment),1,1,0.5,2,561b69c4,28d101994f71707e
Chest Sorter (Assessment),0,2,0.0,0,561b69c4,bf7735047cd2fcc3
Cauldron Filler (Assessment),1,1,0.5,2,561e5839,a374f0ff563578b0
Cart Balancer (Assessment),0,2,0.0,0,5640400c,35239bce7227e950
Cart Balancer (Assessment),1,0,1.0,3,564d99f7,28f3daf586a119fb
Bird Measurer (Assessment),0,3,0.0,0,564d99f7,370398dd53c1d49f
Chest Sorter (Assessment),0,18,0.0,0,564d99f7,5b74f0e117eb0d83
Mushroom Sorter (Assessment),1,0,1.0,3,564d99f7,a6d5f9b7843957bf
Cauldron Filler (Assessment),1,0,1.0,3,564d99f7,b32fb286bccd0aef
Cauldron Filler (Assessment),1,0,1.0,3,56565567,0212f20b466c298d
Cart Balancer (Assessment),0,3,0.0,0,56579682,2140d40fa886d894
Cart Balancer (Assessment),1,0,1.0,3,56766fb1,eb069753bca86d80
Cart Balancer (Assessment),0,3,0.0,0,56782fc6,240c5c2c9742dff1
Mushroom Sorter (Assessment),0,1,0.0,0,56782fc6,a471675185610bec
Chest Sorter (Assessment),0,1,0.0,0,56905cfa,0bd0651926a71c91
Cart Balancer (Assessment),1,0,1.0,3,56905cfa,3020bdeb36512784
Bird Measurer (Assessment),1,1,0.5,2,56905cfa,5b2447b5b56d19bc
Mushroom Sorter (Assessment),1,0,1.0,3,56905cfa,9b4f9866e4bdc6c1
Cauldron Filler (Assessment),1,0,1.0,3,56905cfa,c2e07c245bd81fe4
Cauldron Filler (Assessment),1,0,1.0,3,56956e7e,ecea227d813f6e5c
Cart Balancer (Assessment),1,0,1.0,3,56983028,13b89f96c46d5163
Chest Sorter (Assessment),0,6,0.0,0,56983028,71d4343e0a92c7aa
Bird Measurer (Assessment),1,1,0.5,2,56983028,af88d30da612eb08
Mushroom Sorter (Assessment),1,0,1.0,3,56983028,c59fa4662348c00f
Bird Measurer (Assessment),0,2,0.0,0,569a94ba,a089b142a88c3860
Mushroom Sorter (Assessment),1,0,1.0,3,569a94ba,ec7ac42a21dbd859
Cart Balancer (Assessment),1,0,1.0,3,56a011cc,76000c26a1516ecb
Cart Balancer (Assessment),1,1,0.5,2,56a14d3f,4ef48bfe11e9f14c
Chest Sorter (Assessment),0,1,0.0,0,56a14d3f,ff30d0801c227d3d
Cart Balancer (Assessment),1,1,0.5,2,56b1d667,25d97b1ca0d49015
Chest Sorter (Assessment),1,6,0.14285714285714285,1,56b1d667,4aebfaa45c4e5a9b
Cauldron Filler (Assessment),1,1,0.5,2,56b1d667,fca50cc0d74cb9ad
Mushroom Sorter (Assessment),1,0,1.0,3,56c0d6a7,8208c5a95c1af7db
Chest Sorter (Assessment),0,5,0.0,0,56c0d6a7,9fa55fe73c3f2645
Cart Balancer (Assessment),1,2,0.3333333333333333,1,56c0d6a7,a00dd8d3027a6ee9
Bird Measurer (Assessment),1,8,0.1111111111111111,1,56c0d6a7,cc1da9285921a25e
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,56c0d6a7,d8f3182e596cf15d
Cauldron Filler (Assessment),1,0,1.0,3,56c6661f,17cfcfa693cc8e55
Mushroom Sorter (Assessment),1,0,1.0,3,56c6661f,20bfb25c5b7db8a3
Bird Measurer (Assessment),1,0,1.0,3,56c6661f,6e0fc09667e59462
Cart Balancer (Assessment),1,0,1.0,3,56c6661f,b5c0c194f11df541
Chest Sorter (Assessment),1,3,0.25,1,56c6661f,dfea79322a68fadf
Chest Sorter (Assessment),0,4,0.0,0,56f61a2e,3801db0703b426a1
Mushroom Sorter (Assessment),0,2,0.0,0,56f61a2e,3f15bc3c3059f74c
Bird Measurer (Assessment),1,11,0.08333333333333333,1,56f61a2e,abf9bf018cd2be84
Cart Balancer (Assessment),1,0,1.0,3,571a1dac,373aecb963c5b019
Bird Measurer (Assessment),1,0,1.0,3,571a1dac,69e3bbfbf7a0f01d
Cauldron Filler (Assessment),1,0,1.0,3,571a1dac,f36dedf43e2ebecc
Cart Balancer (Assessment),1,1,0.5,2,571db614,e27faec8182126e5
Cart Balancer (Assessment),0,1,0.0,0,571e1cfc,668a12edf724922e
Cauldron Filler (Assessment),1,0,1.0,3,57233eef,1c8db83e5984b21e
Mushroom Sorter (Assessment),1,4,0.2,1,57294a5b,14181a9ea1cc37b0
Bird Measurer (Assessment),1,3,0.25,1,57294a5b,b91bd45f91f74634
Cart Balancer (Assessment),1,2,0.3333333333333333,1,57294a5b,d3063fec9b8a3aaa
Chest Sorter (Assessment),0,4,0.0,0,57294a5b,fc88a5fad160d51e
