event_count,game_time,num_unique_days,elapsed_days,last_world,last_assessment,unique_game_sessions,activity_ct,game_ct,assessment_ct,clip_ct,event_2000_ct,event_2010_ct,event_2020_ct,event_2025_ct,event_2030_ct,event_2035_ct,event_2040_ct,event_2050_ct,event_2060_ct,event_2070_ct,event_2075_ct,event_2080_ct,event_2081_ct,event_2083_ct,event_3010_ct,event_3020_ct,event_3021_ct,event_3110_ct,event_3120_ct,event_3121_ct,event_4010_ct,event_4020_ct,event_4021_ct,event_4022_ct,event_4025_ct,event_4030_ct,event_4031_ct,event_4035_ct,event_4040_ct,event_4045_ct,event_4050_ct,event_4070_ct,event_4080_ct,event_4090_ct,event_4095_ct,event_4100_ct,event_4110_ct,event_4220_ct,event_4230_ct,event_4235_ct,event_5000_ct,event_5010_ct,Bird Measurer (Assessment),Mushroom Sorter (Assessment),Cauldron Filler (Assessment),Chest Sorter (Assessment),Cart Balancer (Assessment)
728,1152,1,0,TREETOPCITY,Mushroom Sorter (Assessment),17,287.0,344.0,92.0,5.0,17.0,2.0,37.0,2.0,35.0,1.0,7.0,6.0,2.0,2.0,0.0,6.0,0.0,5.0,101.0,3.0,32.0,99.0,3.0,31.0,5.0,94.0,9.0,5.0,14.0,87.0,10.0,8.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,37.0,55.0,0.0,0.0
1198,1505,1,0,TREETOPCITY,Bird Measurer (Assessment),22,386.0,653.0,152.0,7.0,22.0,3.0,48.0,2.0,45.0,1.0,7.0,6.0,2.0,2.0,0.0,6.0,0.0,5.0,209.0,17.0,42.0,207.0,17.0,40.0,6.0,114.0,9.0,5.0,27.0,107.0,10.0,10.0,2.0,0.0,2.0,207.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,5.0,60.0,37.0,55.0,0.0,0.0
1212,1526,1,0,CRYSTALCAVES,Cart Balancer (Assessment),23,386.0,653.0,166.0,7.0,23.0,4.0,49.0,2.0,46.0,1.0,7.0,6.0,2.0,2.0,0.0,6.0,0.0,5.0,210.0,17.0,43.0,208.0,17.0,41.0,6.0,116.0,9.0,5.0,27.0,109.0,10.0,10.0,2.0,0.0,2.0,208.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,5.0,60.0,37.0,55.0,0.0,14.0
435,666,1,0,TREETOPCITY,Bird Measurer (Assessment),11,321.0,79.0,29.0,6.0,11.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,4.0,3.0,78.0,4.0,3.0,1.0,46.0,0.0,31.0,23.0,91.0,0.0,5.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
450,776,2,30,CRYSTALCAVES,Cart Balancer (Assessment),14,55.0,314.0,73.0,8.0,14.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,39.0,16.0,15.0,39.0,16.0,15.0,4.0,46.0,0.0,1.0,7.0,90.0,0.0,11.0,27.0,4.0,0.0,40.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
140,137,3,27,CRYSTALCAVES,Chest Sorter (Assessment),9,92.0,2.0,41.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,19.0,1.0,0.0,1.0,13.0,10.0,0.0,8.0,28.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
1090,895,4,28,TREETOPCITY,Bird Measurer (Assessment),14,341.0,633.0,110.0,6.0,14.0,0.0,55.0,0.0,51.0,0.0,14.0,13.0,0.0,0.0,0.0,9.0,2.0,7.0,131.0,43.0,14.0,131.0,42.0,13.0,2.0,115.0,25.0,0.0,32.0,88.0,0.0,11.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,41.0,0.0
37,41,1,0,MAGMAPEAK,Cauldron Filler (Assessment),1,0.0,0.0,37.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
58,53,1,0,CRYSTALCAVES,Cart Balancer (Assessment),5,0.0,0.0,54.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,5.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
109,90,1,0,TREETOPCITY,Mushroom Sorter (Assessment),10,0.0,1.0,101.0,7.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,6.0,3.0,3.0,0.0,9.0,0.0,0.0,3.0,15.0,0.0,5.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,54.0
1048,1883,1,0,MAGMAPEAK,Cauldron Filler (Assessment),17,295.0,694.0,51.0,8.0,17.0,1.0,42.0,2.0,40.0,1.0,9.0,9.0,2.0,2.0,0.0,7.0,2.0,4.0,134.0,23.0,41.0,133.0,22.0,41.0,6.0,113.0,33.0,0.0,9.0,79.0,25.0,11.0,2.0,1.0,0.0,227.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,31.0,0.0,0.0
1630,2811,1,0,CRYSTALCAVES,Chest Sorter (Assessment),30,501.0,916.0,198.0,15.0,30.0,2.0,51.0,2.0,46.0,1.0,9.0,9.0,3.0,2.0,1.0,7.0,2.0,4.0,208.0,38.0,50.0,207.0,37.0,49.0,8.0,215.0,33.0,0.0,41.0,148.0,25.0,24.0,18.0,1.0,0.0,339.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,31.0,33.0,114.0
1278,2186,1,0,CRYSTALCAVES,Cart Balancer (Assessment),26,323.0,776.0,165.0,14.0,26.0,2.0,46.0,2.0,44.0,1.0,9.0,9.0,2.0,2.0,0.0,7.0,2.0,4.0,144.0,32.0,46.0,143.0,31.0,46.0,7.0,148.0,33.0,0.0,9.0,142.0,25.0,24.0,17.0,1.0,0.0,259.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,31.0,0.0,114.0
353,1590,3,7,CRYSTALCAVES,Cart Balancer (Assessment),7,270.0,0.0,81.0,2.0,7.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,45.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,85.0,0.0,21.0,4.0,0.0,0.0,40.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,40.0
311,1385,3,7,MAGMAPEAK,Cauldron Filler (Assessment),4,270.0,0.0,41.0,0.0,4.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,39.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,81.0,0.0,17.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
3031,3932,10,26,CRYSTALCAVES,Chest Sorter (Assessment),107,398.0,310.0,2268.0,55.0,107.0,31.0,77.0,8.0,62.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,221.0,89.0,92.0,221.0,89.0,92.0,4.0,354.0,0.0,0.0,164.0,522.0,0.0,37.0,56.0,6.0,0.0,664.0,0.0,3.0,0.0,102.0,19.0,0.0,0.0,0.0,0.0,0.0,337.0,420.0,381.0,730.0,400.0
1459,2145,3,2,CRYSTALCAVES,Cart Balancer (Assessment),52,114.0,238.0,1075.0,32.0,52.0,14.0,32.0,1.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,98.0,43.0,40.0,98.0,43.0,40.0,3.0,199.0,0.0,0.0,70.0,263.0,0.0,21.0,39.0,6.0,0.0,310.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,223.0,475.0,274.0
2424,3247,8,19,TREETOPCITY,Bird Measurer (Assessment),88,263.0,310.0,1801.0,50.0,88.0,24.0,55.0,7.0,46.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,163.0,74.0,72.0,163.0,74.0,72.0,4.0,281.0,0.0,0.0,140.0,410.0,0.0,28.0,43.0,6.0,0.0,565.0,0.0,3.0,0.0,83.0,13.0,0.0,0.0,0.0,0.0,0.0,188.0,381.0,259.0,635.0,338.0
1127,1724,3,2,TREETOPCITY,Mushroom Sorter (Assessment),40,91.0,238.0,772.0,26.0,40.0,9.0,23.0,1.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,77.0,30.0,30.0,77.0,30.0,30.0,3.0,146.0,0.0,0.0,67.0,201.0,0.0,18.0,33.0,6.0,0.0,246.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,143.0,449.0,77.0
741,983,2,1,MAGMAPEAK,Cauldron Filler (Assessment),25,0.0,157.0,567.0,17.0,25.0,5.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0,18.0,17.0,39.0,18.0,17.0,2.0,77.0,0.0,0.0,37.0,162.0,0.0,17.0,26.0,6.0,0.0,182.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,405.0,47.0
3111,4513,3,5,CRYSTALCAVES,Cart Balancer (Assessment),59,1155.0,1786.0,146.0,24.0,59.0,5.0,153.0,8.0,145.0,8.0,12.0,11.0,6.0,3.0,3.0,15.0,3.0,12.0,431.0,29.0,114.0,423.0,29.0,113.0,17.0,377.0,39.0,17.0,42.0,445.0,17.0,54.0,73.0,24.0,4.0,293.0,0.0,3.0,9.0,22.0,2.0,11.0,38.0,38.0,2.0,2.0,0.0,34.0,42.0,30.0,40.0
854,1049,1,0,TREETOPCITY,Mushroom Sorter (Assessment),21,316.0,452.0,78.0,8.0,21.0,3.0,30.0,1.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,95.0,8.0,34.0,91.0,8.0,34.0,5.0,116.0,0.0,15.0,38.0,150.0,0.0,9.0,13.0,6.0,0.0,120.0,0.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,30.0,14.0
3465,5028,3,5,CRYSTALCAVES,Chest Sorter (Assessment),66,1182.0,2074.0,182.0,27.0,66.0,6.0,172.0,8.0,163.0,8.0,12.0,11.0,7.0,3.0,4.0,15.0,3.0,12.0,460.0,33.0,133.0,451.0,33.0,132.0,19.0,425.0,39.0,17.0,72.0,506.0,17.0,60.0,74.0,24.0,4.0,329.0,0.0,5.0,9.0,40.0,2.0,11.0,38.0,38.0,2.0,2.0,0.0,34.0,42.0,66.0,40.0
5555,7143,6,19,TREETOPCITY,Bird Measurer (Assessment),128,1942.0,3191.0,360.0,62.0,128.0,10.0,241.0,11.0,227.0,10.0,15.0,14.0,11.0,4.0,7.0,18.0,4.0,13.0,818.0,60.0,214.0,806.0,60.0,212.0,31.0,627.0,46.0,44.0,120.0,768.0,28.0,103.0,84.0,25.0,4.0,627.0,0.0,5.0,12.0,51.0,4.0,11.0,38.0,38.0,3.0,3.0,82.0,103.0,69.0,66.0,40.0
7406,9294,7,32,MAGMAPEAK,Cauldron Filler (Assessment),157,2472.0,4345.0,462.0,73.0,157.0,13.0,335.0,14.0,315.0,11.0,26.0,24.0,13.0,5.0,8.0,31.0,9.0,19.0,1075.0,74.0,273.0,1065.0,74.0,268.0,39.0,786.0,56.0,45.0,140.0,961.0,42.0,137.0,121.0,39.0,4.0,982.0,0.0,7.0,15.0,55.0,5.0,14.0,40.0,40.0,8.0,7.0,119.0,103.0,134.0,66.0,40.0
744,1470,3,66,TREETOPCITY,Bird Measurer (Assessment),14,240.0,398.0,101.0,5.0,14.0,2.0,22.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,145.0,15.0,24.0,144.0,15.0,24.0,4.0,63.0,0.0,5.0,29.0,87.0,0.0,17.0,0.0,0.0,0.0,101.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,38.0,0.0,0.0,0.0
289,963,3,66,TREETOPCITY,Mushroom Sorter (Assessment),9,75.0,172.0,38.0,4.0,9.0,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,11.0,26.0,13.0,11.0,2.0,45.0,0.0,5.0,7.0,51.0,0.0,6.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
1213,991,5,44,CRYSTALCAVES,Cart Balancer (Assessment),38,569.0,458.0,165.0,21.0,38.0,3.0,36.0,2.0,30.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,119.0,25.0,34.0,116.0,25.0,31.0,7.0,158.0,26.0,9.0,15.0,210.0,5.0,49.0,3.0,1.0,0.0,232.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,40.0,79.0,0.0,46.0
758,685,3,3,MAGMAPEAK,Cauldron Filler (Assessment),20,400.0,299.0,49.0,10.0,20.0,1.0,27.0,0.0,22.0,0.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,80.0,6.0,22.0,77.0,6.0,21.0,5.0,85.0,26.0,4.0,9.0,120.0,5.0,40.0,0.0,1.0,0.0,147.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,49.0,0.0,0.0
1752,2163,4,14,TREETOPCITY,Mushroom Sorter (Assessment),37,659.0,927.0,150.0,16.0,37.0,2.0,52.0,4.0,43.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,3.0,167.0,40.0,49.0,163.0,39.0,48.0,10.0,206.0,104.0,3.0,23.0,253.0,15.0,59.0,8.0,2.0,0.0,383.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,43.0,24.0,50.0,33.0
1360,1652,4,14,CRYSTALCAVES,Cart Balancer (Assessment),28,659.0,632.0,57.0,12.0,28.0,1.0,34.0,1.0,28.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,146.0,30.0,30.0,142.0,29.0,29.0,7.0,139.0,104.0,3.0,8.0,193.0,15.0,52.0,8.0,2.0,0.0,307.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,24.0,0.0,33.0
1614,1979,4,14,CRYSTALCAVES,Chest Sorter (Assessment),33,659.0,834.0,107.0,14.0,33.0,2.0,48.0,1.0,40.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,3.0,160.0,37.0,43.0,156.0,36.0,42.0,9.0,183.0,104.0,3.0,20.0,227.0,15.0,56.0,8.0,2.0,0.0,349.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,24.0,50.0,33.0
2258,2602,4,14,TREETOPCITY,Bird Measurer (Assessment),41,851.0,1122.0,268.0,17.0,41.0,2.0,63.0,4.0,53.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,3.0,295.0,46.0,60.0,291.0,45.0,59.0,11.0,228.0,104.0,3.0,49.0,299.0,15.0,66.0,10.0,2.0,0.0,466.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,4.0,4.0,118.0,43.0,24.0,50.0,33.0
1068,1265,4,14,MAGMAPEAK,Cauldron Filler (Assessment),21,557.0,478.0,24.0,9.0,21.0,0.0,28.0,1.0,23.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,127.0,14.0,25.0,123.0,14.0,24.0,5.0,96.0,104.0,0.0,8.0,115.0,15.0,27.0,2.0,1.0,0.0,275.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,24.0,0.0,0.0
448,1079,2,3,MAGMAPEAK,Cauldron Filler (Assessment),15,229.0,107.0,104.0,8.0,15.0,2.0,20.0,0.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,53.0,3.0,9.0,51.0,3.0,8.0,2.0,67.0,1.0,0.0,1.0,79.0,1.0,8.0,8.0,0.0,0.0,91.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,65.0
68,99,1,0,CRYSTALCAVES,Cart Balancer (Assessment),4,0.0,0.0,65.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,22.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
188,258,1,0,TREETOPCITY,Mushroom Sorter (Assessment),5,154.0,0.0,31.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,36.0,0.0,4.0,0.0,37.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2418,6478,5,18,CRYSTALCAVES,Chest Sorter (Assessment),38,1199.0,1017.0,185.0,17.0,38.0,2.0,140.0,2.0,127.0,2.0,13.0,12.0,2.0,0.0,2.0,12.0,2.0,9.0,370.0,47.0,35.0,362.0,46.0,33.0,6.0,328.0,39.0,0.0,56.0,325.0,0.0,38.0,24.0,5.0,0.0,240.0,0.0,61.0,1.0,17.0,4.0,0.0,0.0,0.0,9.0,9.0,40.0,0.0,44.0,43.0,58.0
2721,6902,5,18,TREETOPCITY,Mushroom Sorter (Assessment),47,1377.0,1089.0,232.0,23.0,47.0,3.0,144.0,3.0,131.0,3.0,13.0,12.0,3.0,0.0,3.0,12.0,2.0,9.0,416.0,49.0,41.0,408.0,48.0,39.0,9.0,355.0,39.0,29.0,71.0,373.0,0.0,38.0,25.0,5.0,0.0,284.0,0.0,61.0,1.0,23.0,4.0,0.0,0.0,0.0,9.0,9.0,40.0,47.0,44.0,43.0,58.0
1904,4698,4,17,MAGMAPEAK,Cauldron Filler (Assessment),23,1170.0,661.0,61.0,12.0,23.0,0.0,122.0,2.0,115.0,2.0,13.0,12.0,1.0,0.0,1.0,10.0,2.0,8.0,274.0,34.0,20.0,268.0,33.0,20.0,3.0,286.0,39.0,0.0,40.0,270.0,0.0,37.0,9.0,2.0,0.0,231.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,9.0,9.0,40.0,0.0,21.0,0.0,0.0
917,3581,3,2,TREETOPCITY,Bird Measurer (Assessment),14,779.0,89.0,40.0,9.0,14.0,0.0,63.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,146.0,5.0,1.0,143.0,5.0,1.0,1.0,153.0,0.0,0.0,20.0,197.0,0.0,29.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
3313,7726,5,18,CRYSTALCAVES,Cart Balancer (Assessment),59,1496.0,1410.0,379.0,28.0,59.0,6.0,166.0,3.0,153.0,3.0,13.0,12.0,6.0,1.0,5.0,12.0,2.0,9.0,527.0,60.0,63.0,519.0,59.0,61.0,11.0,428.0,39.0,29.0,83.0,426.0,0.0,46.0,35.0,5.0,0.0,352.0,0.0,61.0,3.0,31.0,7.0,0.0,0.0,0.0,9.0,9.0,87.0,47.0,44.0,43.0,158.0
695,1279,2,6,CRYSTALCAVES,Chest Sorter (Assessment),20,438.0,197.0,50.0,10.0,20.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,109.0,11.0,13.0,105.0,11.0,13.0,3.0,132.0,0.0,6.0,49.0,117.0,0.0,26.0,0.0,0.0,0.0,52.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
991,1706,3,31,MAGMAPEAK,Cauldron Filler (Assessment),30,565.0,285.0,125.0,16.0,30.0,0.0,26.0,0.0,17.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,156.0,14.0,20.0,152.0,14.0,20.0,4.0,178.0,6.0,6.0,59.0,155.0,0.0,31.0,9.0,0.0,0.0,75.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,75.0,50.0,0.0
740,843,2,31,TREETOPCITY,Mushroom Sorter (Assessment),20,406.0,177.0,147.0,10.0,20.0,2.0,21.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,21.0,159.0,3.0,21.0,1.0,66.0,11.0,5.0,22.0,78.0,0.0,5.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,120.0,27.0,0.0,0.0
233,348,1,0,MAGMAPEAK,Cauldron Filler (Assessment),6,204.0,0.0,27.0,2.0,6.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0,43.0,0.0,3.0,0.0,29.0,11.0,0.0,5.0,38.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,27.0,0.0,0.0
2975,4428,3,18,CRYSTALCAVES,Chest Sorter (Assessment),46,1035.0,1699.0,226.0,15.0,46.0,2.0,103.0,5.0,93.0,3.0,8.0,7.0,3.0,1.0,2.0,9.0,2.0,6.0,367.0,92.0,87.0,361.0,91.0,86.0,11.0,364.0,15.0,26.0,119.0,387.0,15.0,49.0,28.0,4.0,0.0,496.0,0.0,3.0,4.0,40.0,6.0,14.0,4.0,4.0,6.0,6.0,79.0,3.0,33.0,77.0,34.0
780,894,2,13,TREETOPCITY,Bird Measurer (Assessment),17,357.0,335.0,82.0,6.0,17.0,0.0,23.0,1.0,20.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,147.0,14.0,15.0,143.0,14.0,14.0,2.0,54.0,6.0,25.0,48.0,90.0,0.0,1.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0,0.0,0.0
1847,2580,3,18,MAGMAPEAK,Cauldron Filler (Assessment),32,880.0,842.0,115.0,10.0,32.0,1.0,69.0,5.0,63.0,3.0,8.0,7.0,2.0,1.0,1.0,7.0,2.0,4.0,287.0,24.0,54.0,282.0,23.0,53.0,7.0,194.0,15.0,25.0,64.0,228.0,15.0,26.0,19.0,4.0,0.0,279.0,0.0,0.0,2.0,1.0,6.0,14.0,4.0,4.0,6.0,6.0,79.0,3.0,33.0,0.0,0.0
3625,5211,5,45,CRYSTALCAVES,Cart Balancer (Assessment),64,1154.0,2015.0,433.0,23.0,64.0,4.0,118.0,6.0,107.0,4.0,8.0,7.0,4.0,1.0,3.0,9.0,2.0,6.0,419.0,117.0,105.0,411.0,116.0,104.0,14.0,455.0,15.0,36.0,126.0,511.0,15.0,66.0,45.0,4.0,0.0,626.0,0.0,3.0,6.0,48.0,6.0,14.0,4.0,4.0,6.0,6.0,79.0,55.0,33.0,77.0,189.0
3202,4674,4,35,TREETOPCITY,Mushroom Sorter (Assessment),55,1137.0,1768.0,278.0,19.0,55.0,3.0,108.0,6.0,97.0,4.0,8.0,7.0,3.0,1.0,2.0,9.0,2.0,6.0,391.0,92.0,94.0,384.0,91.0,93.0,12.0,397.0,15.0,36.0,126.0,431.0,15.0,53.0,28.0,4.0,0.0,540.0,0.0,3.0,5.0,41.0,6.0,14.0,4.0,4.0,6.0,6.0,79.0,55.0,33.0,77.0,34.0
11621,12937,8,21,TREETOPCITY,Mushroom Sorter (Assessment),225,3593.0,6620.0,1302.0,106.0,225.0,29.0,444.0,33.0,423.0,30.0,41.0,38.0,21.0,15.0,5.0,41.0,14.0,24.0,1492.0,214.0,355.0,1472.0,214.0,351.0,50.0,1366.0,133.0,92.0,242.0,1437.0,37.0,191.0,191.0,37.0,9.0,1709.0,0.0,6.0,30.0,93.0,12.0,85.0,193.0,193.0,18.0,16.0,162.0,178.0,324.0,400.0,238.0
6709,7895,4,7,CRYSTALCAVES,Chest Sorter (Assessment),106,2298.0,3809.0,560.0,42.0,106.0,12.0,248.0,13.0,236.0,12.0,19.0,18.0,15.0,13.0,1.0,21.0,5.0,15.0,870.0,114.0,216.0,860.0,114.0,213.0,28.0,799.0,73.0,67.0,148.0,883.0,29.0,142.0,86.0,11.0,6.0,917.0,0.0,4.0,15.0,41.0,8.0,42.0,130.0,130.0,15.0,14.0,112.0,68.0,111.0,179.0,90.0
6919,8106,4,7,CRYSTALCAVES,Cart Balancer (Assessment),113,2398.0,3809.0,666.0,46.0,113.0,14.0,250.0,14.0,238.0,13.0,19.0,18.0,15.0,13.0,1.0,21.0,5.0,15.0,890.0,117.0,221.0,880.0,117.0,218.0,28.0,837.0,73.0,67.0,151.0,925.0,29.0,143.0,89.0,11.0,6.0,964.0,0.0,4.0,15.0,46.0,8.0,42.0,130.0,130.0,15.0,14.0,112.0,104.0,111.0,179.0,160.0
4701,5655,3,4,TREETOPCITY,Bird Measurer (Assessment),78,1716.0,2557.0,399.0,29.0,78.0,10.0,185.0,4.0,177.0,3.0,13.0,12.0,12.0,11.0,0.0,14.0,2.0,12.0,649.0,87.0,166.0,640.0,87.0,163.0,21.0,617.0,41.0,60.0,105.0,700.0,29.0,114.0,29.0,1.0,6.0,553.0,0.0,3.0,5.0,32.0,8.0,13.0,8.0,8.0,12.0,11.0,112.0,68.0,67.0,76.0,76.0
8251,9492,6,14,MAGMAPEAK,Cauldron Filler (Assessment),144,2525.0,4648.0,1014.0,64.0,144.0,21.0,292.0,25.0,278.0,24.0,25.0,23.0,16.0,14.0,1.0,25.0,7.0,17.0,1051.0,148.0,266.0,1038.0,148.0,263.0,34.0,953.0,91.0,67.0,165.0,1031.0,29.0,149.0,141.0,23.0,6.0,1172.0,0.0,4.0,26.0,65.0,8.0,46.0,193.0,193.0,15.0,14.0,112.0,104.0,297.0,312.0,189.0
